companyName,cik,symbol,targetedCompanyName,targetedCik,targetedSymbol,transactionDate,acceptanceTime,url
GOLDEN STAR RESOURCES LTD.,0000903571,GSS,GS CONNECT S&P GSCI ENHANCED COMMODITY TOTAL RETURN ETN,0000000000,GSC,2004-06-10,2004-06-10 11:06:20,https://www.sec.gov/Archives/edgar/data/903571/000103570404000307/d15897sv4.htm
"SALISBURY BANCORP, INC.",0001060219,SAL,CANAAN,,,2004-06-09,2004-06-09 17:25:38,https://www.sec.gov/Archives/edgar/data/1060219/000091431704002389/s4-61081_salisbury.txt
WESBANCO INC,0000203596,WSBCP,MARKET PRICES,,WOFC,2004-06-07,2004-06-07 17:22:59,https://www.sec.gov/Archives/edgar/data/203596/000095015204004506/j0777301sv4.txt
WESBANCO INC,0000203596,WSBC,WOFC,,WOFC,2004-06-07,2004-06-07 17:22:59,https://www.sec.gov/Archives/edgar/data/203596/000095015204004506/j0777301sv4.txt
FIRST COMMUNITY CORP /SC/,0000932781,FCCO,DUTCHFORK BANCSHARES,,,2004-06-07,2004-06-07 16:48:48,https://www.sec.gov/Archives/edgar/data/932781/000104746904019584/a2137367zs-4.htm
"SPOK HOLDINGS, INC",0001289945,SPOK,ARCH,,,2004-05-21,2004-05-21 17:21:56,https://www.sec.gov/Archives/edgar/data/1289945/000095013304002141/w96379sv4.htm
"TURNING POINT BRANDS, INC.",0001290677,TPB,NATC,,NATC,2004-05-18,2004-05-18 09:38:22,https://www.sec.gov/Archives/edgar/data/1290677/000119312504090350/ds4.htm
UNITEDHEALTH GROUP INC,0000731766,UNH,DELAWARE LAW,,OHP,2004-05-07,2004-05-07 21:53:04,https://www.sec.gov/Archives/edgar/data/731766/000119312504082511/ds4.htm
ENTERPRISE PRODUCTS PARTNERS L.P.,0001061219,EPD,GULFTERRA MLP,,GTM,2004-05-07,2004-05-07 16:44:29,https://www.sec.gov/Archives/edgar/data/1061219/000095012904002975/h14884sv4.htm
DZS INC.,0001101680,DZSI,ZHONE,,ZHNE,2004-05-06,2004-05-06 10:17:20,https://www.sec.gov/Archives/edgar/data/1101680/000119312504080071/ds4.htm
AMGEN INC,0000318154,AMGN,TULARIK,,TLRK,2004-04-23,2004-04-23 22:00:09,https://www.sec.gov/Archives/edgar/data/318154/000119312504068780/ds4.htm
INDEPENDENT BANK CORP /MI/,0000039311,IBCP,MIDWEST GUARANTY,,NBCP,2004-04-23,2004-04-23 16:32:28,https://www.sec.gov/Archives/edgar/data/39311/000092604404000242/ibc-s4_northbancorp.htm
UMPQUA HOLDINGS CORP,0001077771,UMPQ,HUMBOLDT BANCORP,,,2004-04-16,2004-04-16 21:28:38,https://www.sec.gov/Archives/edgar/data/1077771/000095012404001671/v98069orsv4.htm
UNITED COMMUNITY BANKS INC,0000857855,UCBIO,UCB GEORGIA,,,2004-04-13,2004-04-13 17:19:42,https://www.sec.gov/Archives/edgar/data/857855/000095014404003811/g88349sv4.htm
UNITED COMMUNITY BANKS INC,0000857855,UCBI,UCB GEORGIA,,,2004-04-13,2004-04-13 17:19:42,https://www.sec.gov/Archives/edgar/data/857855/000095014404003811/g88349sv4.htm
MOSAIC CO,0001285785,MOS,CARGILL,,IGL,2004-04-08,2004-04-08 09:46:39,https://www.sec.gov/Archives/edgar/data/1285785/000119312504058959/ds4.htm
J M SMUCKER CO,0000091419,SJM,MULTIFOODS,,,2004-04-05,2004-04-05 17:30:49,https://www.sec.gov/Archives/edgar/data/91419/000119312504057130/ds4.htm
PROVIDENT FINANCIAL SERVICES INC,0001178970,PFS,MR. MARTIN,,FSLA,2004-03-25,2004-03-25 15:30:31,https://www.sec.gov/Archives/edgar/data/1178970/000119312504049239/ds4.htm
HEARTLAND FINANCIAL USA INC,0000920112,HTLF,RMB ACQUISITION CORPORATION,,,2004-03-25,2004-03-25 14:34:19,https://www.sec.gov/Archives/edgar/data/920112/000095013704002182/c83970sv4.htm
BELDEN INC.,0000913142,BDC,CABLE DESIGN TECHNOLOGIES,,,2004-03-23,2004-03-23 20:58:31,https://www.sec.gov/Archives/edgar/data/913142/000095013704002121/c83900sv4.htm
CIENA CORP,0000936395,CIEN,OPERATIONS,,,2004-03-23,2004-03-23 20:29:08,https://www.sec.gov/Archives/edgar/data/936395/000095013304001075/w95050sv4.htm
CIENA CORP,0000936395,CIEN,SECRETARY,,,2004-03-23,2004-03-23 19:56:05,https://www.sec.gov/Archives/edgar/data/936395/000095013304001074/w94993sv4.htm
INDEPENDENT BANK CORP /MI/,0000039311,IBCP,IBC,,IBC,2004-03-23,2004-03-23 16:22:35,https://www.sec.gov/Archives/edgar/data/39311/000092604404000175/ibc-s4_midwest.htm
INTERNATIONAL BANCSHARES CORP,0000315709,IBOC,LONGFIN CORP.,0001699683,LFIN,2004-03-19,2004-03-19 17:05:42,https://www.sec.gov/Archives/edgar/data/315709/000095013404003804/d13787sv4.htm
SUBURBAN PROPANE PARTNERS LP,0001005210,SPH,FINANCE,,,2004-03-19,2004-03-19 15:14:13,https://www.sec.gov/Archives/edgar/data/1005210/000095016204000375/suburbans4031704.txt
WHITING HOLDINGS LLC,0001255474,WLLAW,OASIS PETROLEUM INC,0001255474,WLL,2004-03-18,2004-03-18 16:47:31,https://www.sec.gov/Archives/edgar/data/1255474/000119312504044851/ds4.htm
WHITING HOLDINGS LLC,0001255474,WLLBW,OASIS PETROLEUM INC,0001255474,WLL,2004-03-18,2004-03-18 16:47:31,https://www.sec.gov/Archives/edgar/data/1255474/000119312504044851/ds4.htm
FIFTH THIRD BANCORP,0000035527,FITBO,EFFECTIVE TIME,,,2004-03-16,2004-03-16 17:03:13,https://www.sec.gov/Archives/edgar/data/35527/000119312504043314/ds4.htm
FIFTH THIRD BANCORP,0000035527,FITBI,EFFECTIVE TIME,,,2004-03-16,2004-03-16 17:03:13,https://www.sec.gov/Archives/edgar/data/35527/000119312504043314/ds4.htm
HUNTINGTON BANCSHARES INC /MD/,0000049196,HBANM,TERMINATION,,•,2004-03-16,2004-03-16 13:32:13,https://www.sec.gov/Archives/edgar/data/49196/000119312504043062/ds4.htm
HUNTINGTON BANCSHARES INC /MD/,0000049196,HBANP,TERMINATION,,•,2004-03-16,2004-03-16 13:32:13,https://www.sec.gov/Archives/edgar/data/49196/000119312504043062/ds4.htm
HUNTINGTON BANCSHARES INC /MD/,0000049196,HBAN,TERMINATION,,•,2004-03-16,2004-03-16 13:32:13,https://www.sec.gov/Archives/edgar/data/49196/000119312504043062/ds4.htm
ALLIED MOTION TECHNOLOGIES INC,0000046129,AMOT,OWOSSO,,OWOS,2004-03-12,2004-03-12 17:33:01,https://www.sec.gov/Archives/edgar/data/46129/000104746904007766/a2130111zs-4.htm
SYNOVUS FINANCIAL CORP,0000018349,SNV-PD,TRUST,,,2004-03-12,2004-03-12 14:18:27,https://www.sec.gov/Archives/edgar/data/18349/000095014404002393/g87231sv4.htm
SYNOVUS FINANCIAL CORP,0000018349,SNV,TRUST,,,2004-03-12,2004-03-12 14:18:27,https://www.sec.gov/Archives/edgar/data/18349/000095014404002393/g87231sv4.htm
SYNOVUS FINANCIAL CORP,0000018349,SNV-PE,TRUST,,,2004-03-12,2004-03-12 14:18:27,https://www.sec.gov/Archives/edgar/data/18349/000095014404002393/g87231sv4.htm
FIRST COMMONWEALTH FINANCIAL CORP /PA/,0000712537,FCF,REVOCATION,,GA,2004-03-12,2004-03-12 12:19:08,https://www.sec.gov/Archives/edgar/data/712537/000119312504040135/ds4.htm
ANNALY CAPITAL MANAGEMENT INC,0001043219,NLY-PG,LEHMAN,,,2004-03-10,2004-03-10 17:05:10,https://www.sec.gov/Archives/edgar/data/1043219/000093041304001038/c31395_s-4.txt
ANNALY CAPITAL MANAGEMENT INC,0001043219,NLY-PF,LEHMAN,,,2004-03-10,2004-03-10 17:05:10,https://www.sec.gov/Archives/edgar/data/1043219/000093041304001038/c31395_s-4.txt
ANNALY CAPITAL MANAGEMENT INC,0001043219,NLY,LEHMAN,,,2004-03-10,2004-03-10 17:05:10,https://www.sec.gov/Archives/edgar/data/1043219/000093041304001038/c31395_s-4.txt
ANNALY CAPITAL MANAGEMENT INC,0001043219,NLY-PI,FIDAC,,FIDAC,2004-03-10,2004-03-10 17:05:10,https://www.sec.gov/Archives/edgar/data/1043219/000093041304001038/c31395_s-4.txt
NEWMARKET CORP,0001282637,NEU,ETHYL,,,2004-03-05,2004-03-05 16:14:20,https://www.sec.gov/Archives/edgar/data/1282637/000119312504035544/ds4.htm
REGIONS FINANCIAL CORP,0001281761,RF-PB,REGIONS FINANCIAL CORPORATION,0001281761,RF,2004-02-27,2004-02-27 16:31:23,https://www.sec.gov/Archives/edgar/data/1281761/000095014404001772/g86948sv4.txt
REGIONS FINANCIAL CORP,0001281761,RF-PE,REGIONS FINANCIAL CORPORATION,0001281761,RF,2004-02-27,2004-02-27 16:31:23,https://www.sec.gov/Archives/edgar/data/1281761/000095014404001772/g86948sv4.txt
REGIONS FINANCIAL CORP,0001281761,RF,UNIVERSE PHARMACEUTICALS INC,0001809616,UPC,2004-02-27,2004-02-27 16:31:23,https://www.sec.gov/Archives/edgar/data/1281761/000095014404001772/g86948sv4.txt
REGIONS FINANCIAL CORP,0001281761,RF-PC,REGIONS FINANCIAL CORPORATION,0001281761,RF,2004-02-27,2004-02-27 16:31:23,https://www.sec.gov/Archives/edgar/data/1281761/000095014404001772/g86948sv4.txt
JUNIPER NETWORKS INC,0001043604,JNPR,NERUS,,NSCN,2004-02-24,2004-02-24 06:40:12,https://www.sec.gov/Archives/edgar/data/1043604/000089161804000633/f96634orsv4.htm
JPMORGAN CHASE & CO,0000019617,JPM-PM,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,JPM-PD,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,JPM-PL,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,JPM-PC,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,JPM-PJ,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,AMJ,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,JPM-PK,JPMORGAN CHASE & CO.,0000019617,JPM,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
JPMORGAN CHASE & CO,0000019617,JPM,META DATA LIMITED,0001722380,ONE,2004-02-19,2004-02-19 18:08:57,https://www.sec.gov/Archives/edgar/data/19617/000095012304002100/y93320sv4.htm
CALAMP CORP.,0000730255,CAMP,VYTEK,,,2004-02-13,2004-02-13 17:18:09,https://www.sec.gov/Archives/edgar/data/730255/000095015004000201/a96434orsv4.htm
SIMMONS FIRST NATIONAL CORP,0000090498,SFNC,ABI,,,2004-02-11,2004-02-11 14:43:36,https://www.sec.gov/Archives/edgar/data/90498/000115752304001223/a4569469.txt
HANMI FINANCIAL CORP,0001109242,HAFC,TERMINATION,,PUBB,2004-02-06,2004-02-06 20:55:42,https://www.sec.gov/Archives/edgar/data/1109242/000095014804000230/v96028sv4.htm
ATLANTIC UNION BANKSHARES CORP,0000883948,AUBAP,ALLOCATION PROCEDURES,,,2004-02-02,2004-02-02 16:23:14,https://www.sec.gov/Archives/edgar/data/883948/000119312504012882/ds4.htm
ATLANTIC UNION BANKSHARES CORP,0000883948,AUB,ALLOCATION PROCEDURES,,,2004-02-02,2004-02-02 16:23:14,https://www.sec.gov/Archives/edgar/data/883948/000119312504012882/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC-PI,REPUBLIC,,,2004-01-30,2004-01-30 14:26:01,https://www.sec.gov/Archives/edgar/data/92230/000119312504011957/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC-PR,REPUBLIC,,,2004-01-30,2004-01-30 14:26:01,https://www.sec.gov/Archives/edgar/data/92230/000119312504011957/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC-PO,REPUBLIC,,,2004-01-30,2004-01-30 14:26:01,https://www.sec.gov/Archives/edgar/data/92230/000119312504011957/ds4.htm
JEFFERIES FINANCIAL GROUP INC.,0000096223,JEF,WILTEL,,,2004-01-28,2004-01-28 17:24:46,https://www.sec.gov/Archives/edgar/data/96223/000095011704000424/a36795.txt
SHORE BANCSHARES INC,0001035092,SHBI,MIDSTATE,,,2004-01-16,2004-01-16 14:51:09,https://www.sec.gov/Archives/edgar/data/1035092/000116923204000172/d57924_s-4.txt
COMPASS MINERALS INTERNATIONAL INC,0001227654,CMP,YBR ACQUISITION CORP.,,,2004-01-15,2004-01-15 17:50:29,https://www.sec.gov/Archives/edgar/data/1227654/000104746904001013/a2125618zs-4.htm
"RYMAN HOSPITALITY PROPERTIES, INC.",0001040829,RHP,RESORTQUEST,,,2004-01-09,2004-01-09 16:03:00,https://www.sec.gov/Archives/edgar/data/1040829/000095014404000186/g86204sv4.htm
LAKELAND BANCORP INC,0000846901,LBAI,LAKEL,,,2003-12-30,2003-12-30 19:38:14,https://www.sec.gov/Archives/edgar/data/846901/000119312503100525/ds4.htm
KFORCE INC,0000930420,KFRC,HALL KINION,,HAKI,2003-12-24,2003-12-24 12:38:48,https://www.sec.gov/Archives/edgar/data/930420/000119312503099296/ds4.htm
"ZIMMER BIOMET HOLDINGS, INC.",0001136869,ZBH,EXCHANGE RATIO,,,2003-12-23,2003-12-23 17:27:36,https://www.sec.gov/Archives/edgar/data/1136869/000095013703006471/c81714sv4.htm
WEBSTER FINANCIAL CORP,0000801337,WBS-PG,INSURANCE CONDITIONS,,,2003-12-22,2003-12-22 19:56:39,https://www.sec.gov/Archives/edgar/data/801337/000095012303014073/y90535sv4.htm
ELI LILLY & CO,0000059478,LLY,ELI LILLY,,,2003-12-19,2003-12-19 19:15:45,https://www.sec.gov/Archives/edgar/data/59478/000095013703006431/c81668sv4.htm
FULTON FINANCIAL CORP,0000700564,FULTP,FULTON FINANCIAL CORPORATION,0000700564,FULT,2003-12-12,2003-12-12 17:26:09,https://www.sec.gov/Archives/edgar/data/700564/000119312503093726/ds4.htm
FULTON FINANCIAL CORP,0000700564,FULT,RESOURCE,,RBKV,2003-12-12,2003-12-12 17:26:09,https://www.sec.gov/Archives/edgar/data/700564/000119312503093726/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC-PR,MSW ACQUISITION,,BB&T,2003-12-12,2003-12-12 14:29:09,https://www.sec.gov/Archives/edgar/data/92230/000119312503093515/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC-PO,MSW ACQUISITION,,BB&T,2003-12-12,2003-12-12 14:29:09,https://www.sec.gov/Archives/edgar/data/92230/000119312503093515/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC,MSW ACQUISITION,,BB&T,2003-12-12,2003-12-12 14:29:09,https://www.sec.gov/Archives/edgar/data/92230/000119312503093515/ds4.htm
TRUIST FINANCIAL CORP,0000092230,TFC-PI,MSW ACQUISITION,,BB&T,2003-12-12,2003-12-12 14:29:09,https://www.sec.gov/Archives/edgar/data/92230/000119312503093515/ds4.htm
"TRAVELERS COMPANIES, INC.",0000086312,TRV,ADAMS,,,2003-12-10,2003-12-10 17:29:06,https://www.sec.gov/Archives/edgar/data/86312/000095012303013650/y92065sv4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PS,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PO,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PQ,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BML-PH,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PN,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PL,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BACRP,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BML-PL,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PP,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC,FLEETBOSTON,,FBF,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PM,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PE,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BML-PJ,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,MER-PK,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PK,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BML-PG,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
BANK OF AMERICA CORP /DE/,0000070858,BAC-PB,BANK OF AMERICA CORPORATION,0000070858,BAC,2003-12-04,2003-12-04 16:16:59,https://www.sec.gov/Archives/edgar/data/70858/000119312503089416/ds4.htm
JEFFERIES FINANCIAL GROUP INC.,0000096223,JEF,WILTEL,,,2003-12-03,2003-12-03 16:35:03,https://www.sec.gov/Archives/edgar/data/96223/000095011703005108/a36593.txt
"ELEVANCE HEALTH, INC.",0001156039,ELV,ANTHEM,,WLP,2003-11-26,2003-11-26 17:24:25,https://www.sec.gov/Archives/edgar/data/1156039/000095012303013256/c81091sv4.htm
GENERAL ELECTRIC CO,0000040545,GE,GE,,HDR,2003-11-26,2003-11-26 17:17:07,https://www.sec.gov/Archives/edgar/data/40545/000104746903038725/a2123792zs-4.htm
SYNOVUS FINANCIAL CORP,0000018349,SNV-PE,SYNOVUS FINANCIAL CORP.,0000018349,SNV,2003-11-18,2003-11-18 17:00:17,https://www.sec.gov/Archives/edgar/data/18349/000001834903000094/mainfile.txt
SYNOVUS FINANCIAL CORP,0000018349,SNV,PEOPLES BANK,,,2003-11-18,2003-11-18 17:00:17,https://www.sec.gov/Archives/edgar/data/18349/000001834903000094/mainfile.txt
SYNOVUS FINANCIAL CORP,0000018349,SNV-PD,SYNOVUS FINANCIAL CORP.,0000018349,SNV,2003-11-18,2003-11-18 17:00:17,https://www.sec.gov/Archives/edgar/data/18349/000001834903000094/mainfile.txt
WINTRUST FINANCIAL CORP,0001015328,WTFCP,WINTRUST FINANCIAL CORPORATION,0001015328,WTFC,2003-10-24,2003-10-24 13:14:23,https://www.sec.gov/Archives/edgar/data/1015328/000091384903000513/fs4_100303.txt
WINTRUST FINANCIAL CORP,0001015328,WTFCM,WINTRUST FINANCIAL CORPORATION,0001015328,WTFC,2003-10-24,2003-10-24 13:14:23,https://www.sec.gov/Archives/edgar/data/1015328/000091384903000513/fs4_100303.txt
"CBRE GROUP, INC.",0001138118,CBRE,INSIGNIA,,,2003-10-20,2003-10-20 17:05:29,https://www.sec.gov/Archives/edgar/data/724917/000119312503064154/ds4.htm
LOCKHEED MARTIN CORP,0000936468,LMT,TITAN INC.,,,2003-10-15,2003-10-15 17:13:43,https://www.sec.gov/Archives/edgar/data/936468/000119312503062304/ds4.htm
"PNC FINANCIAL SERVICES GROUP, INC.",0000713676,PNC,UNITEDTRUST BANK,,UNBJ,2003-10-08,2003-10-08 21:30:11,https://www.sec.gov/Archives/edgar/data/713676/000095012303011211/j03204sv4.txt
"PNC FINANCIAL SERVICES GROUP, INC.",0000713676,PNC-PP,"THE PNC FINANCIAL SERVICES GROUP, INC.",0000713676,PNC,2003-10-08,2003-10-08 21:30:11,https://www.sec.gov/Archives/edgar/data/713676/000095012303011211/j03204sv4.txt
"RYMAN HOSPITALITY PROPERTIES, INC.",0001040829,RHP,RESORTQUEST,,,2003-09-18,2003-09-18 06:10:05,https://www.sec.gov/Archives/edgar/data/1040829/000095014403010907/g84958sv4.htm
JEFFERIES FINANCIAL GROUP INC.,0000096223,JEF,WILTEL,,,2003-09-04,2003-09-04 18:26:51,https://www.sec.gov/Archives/edgar/data/96223/000095011703003956/a36071.txt
WEBSTER FINANCIAL CORP,0000801337,WBS-PG,INC.,,,2003-08-28,2003-08-28 14:43:14,https://www.sec.gov/Archives/edgar/data/801337/000095013303003047/w88663sv4.htm
WEBSTER FINANCIAL CORP,0000801337,WBS,INC.,,,2003-08-28,2003-08-28 14:43:14,https://www.sec.gov/Archives/edgar/data/801337/000095013303003047/w88663sv4.htm
WEBSTER FINANCIAL CORP,0000801337,WBS-PF,INC.,,,2003-08-28,2003-08-28 14:43:14,https://www.sec.gov/Archives/edgar/data/801337/000095013303003047/w88663sv4.htm
CREATIVE MEDIA & COMMUNITY TRUST CORP,0000908311,CMCT,PHARMERICA CORPORATION,0001948370,PMC,2003-08-22,2003-08-22 17:15:28,https://www.sec.gov/Archives/edgar/data/908311/000095013403012183/d07798sv4.txt
YELLOW CORP,0000716006,YELL,ROADWAY,,,2003-08-19,2003-08-19 16:53:03,https://www.sec.gov/Archives/edgar/data/716006/000119312503039594/ds4.htm
DZS INC.,0001101680,DZSI,TELLIUM,,TELM,2003-08-15,2003-08-15 16:44:42,https://www.sec.gov/Archives/edgar/data/1101680/000119312503038646/ds4.htm
"COMMUNITY BANK SYSTEM, INC.",0000723188,CBU,"GREEN BANCORP, INC.",0001606363,GNBC,2003-08-13,2003-08-13 17:19:48,https://www.sec.gov/Archives/edgar/data/723188/000095012303009396/y89298sv4.htm
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,0000077281,PEI-PB,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,0000077281,PEI,2003-08-12,2003-08-12 20:29:41,https://www.sec.gov/Archives/edgar/data/77281/000104746903027288/a2115818zs-4.htm
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,0000077281,PEI-PD,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,0000077281,PEI,2003-08-12,2003-08-12 20:29:41,https://www.sec.gov/Archives/edgar/data/77281/000104746903027288/a2115818zs-4.htm
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,0000077281,PEI,PREIT PARTNERSHIP UNITS,,PREIT,2003-08-12,2003-08-12 20:29:41,https://www.sec.gov/Archives/edgar/data/77281/000104746903027288/a2115818zs-4.htm
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,0000077281,PEI-PC,PREIT PARTNERSHIP UNITS,,PREIT,2003-08-12,2003-08-12 20:29:41,https://www.sec.gov/Archives/edgar/data/77281/000104746903027288/a2115818zs-4.htm
NEW YORK COMMUNITY BANCORP INC,0000910073,NYCB-PU,ROSLYN,,,2003-07-30,2003-07-30 19:45:23,https://www.sec.gov/Archives/edgar/data/910073/000119312503026549/ds4.htm
NEW YORK COMMUNITY BANCORP INC,0000910073,NYCB,ROSLYN,,,2003-07-30,2003-07-30 19:45:23,https://www.sec.gov/Archives/edgar/data/910073/000119312503026549/ds4.htm
NEW YORK COMMUNITY BANCORP INC,0000910073,NYCB-PA,ROSLYN,,,2003-07-30,2003-07-30 19:45:23,https://www.sec.gov/Archives/edgar/data/910073/000119312503026549/ds4.htm
"SAREPTA THERAPEUTICS, INC.",0000873303,SRPT,AVI,,AVII,2003-07-25,2003-07-25 14:05:04,https://www.sec.gov/Archives/edgar/data/873303/000104746903025128/a2115202zs-4.htm
